timestamp,open,high,low,close,volume
2017-02-01,966.19,985.0,960.1,984.01,9123887.74
2017-01-31,917.3,969.4,916.93,968.42,13686424.05
2017-01-30,911.01,920.87,910.01,919.11,2451141.67
2017-01-29,919.53,922.99,910.72,912.99,2066392.58
2017-01-28,916.37,923.99,915.01,919.14,2795500.51
2017-01-27,916.01,922.16,905.05,916.37,6929366.59
2017-01-26,898.21,917.64,893.49,915.98,6059441.02
2017-01-25,887.66,899.61,884.2,893.19,7768262.04
2017-01-24,894.29,927.34,887.5,892.11,12551703.45
2017-01-23,924.07,928.82,910.01,919.0,7056920.61
2017-01-22,925.7,939.8,892.0,917.12,13624445.01
2017-01-21,894.47,931.01,893.89,924.28,8961827.67
2017-01-20,901.7,904.85,883.06,893.51,6875233.15
2017-01-19,892.49,910.03,883.55,899.97,10162566.97
2017-01-18,906.4,913.85,847.23,876.5,14598995.22
2017-01-17,830.98,910.8,828.0,904.1,19180739.03
2017-01-16,820.3,837.89,813.94,829.47,5024260.93
2017-01-15,820.02,822.98,805.03,821.15,3598559.21
2017-01-14,833.37,838.54,800.03,816.63,7861314.23
2017-01-13,814.8,832.39,775.61,825.89,18592012.31
2017-01-12,748.34,831.18,740.2,814.8,19261550.83
2017-01-11,908.89,923.66,760.0,786.44,36951421.76
2017-01-10,902.01,918.0,895.48,909.51,8766481.46
2017-01-09,914.78,914.9,875.0,906.25,12321576.78
2017-01-08,905.2,943.6,890.0,907.19,22020064.38
2017-01-07,896.9,911.09,815.0,899.87,26423271.54
2017-01-06,1003.9,1025.0,871.0,892.72,45814192.85
2017-01-05,1128.8,1166.0,851.0,988.1,70871745.44
2017-01-04,1038.9,1150.0,1036.4,1137.3,53619868.88
2017-01-03,1020.7,1038.7,1013.5,1038.6,12223004.43
2017-01-02,998.01,1035.0,994.1,1020.0,19527038.58
2017-01-01,965.03,1006.5,961.26,1000.0,11936275.58
2016-12-31,960.25,967.99,945.01,965.06,6221828.54
2016-12-30,970.0,971.0,929.5,960.04,16597068.3
2016-12-29,977.41,983.0,945.0,976.5,19266878.36
2016-12-28,943.14,983.0,940.0,982.99,17988450.26
2016-12-27,905.68,940.0,903.51,929.87,8007783.28
2016-12-26,903.53,920.0,894.21,907.71,9827247.08
2016-12-25,893.67,904.55,858.62,899.15,9919489.48
2016-12-24,919.5,919.99,882.53,893.02,6141697.35
2016-12-23,859.19,920.0,859.09,914.36,21424037.76
2016-12-22,830.0,874.0,828.35,860.02,12023333.04
2016-12-21,796.27,828.69,796.27,825.99,11058236.97
2016-12-20,790.67,802.0,787.86,801.42,4831047.02
2016-12-19,790.13,792.27,787.75,791.07,1557918.92
2016-12-18,790.99,792.8,784.36,790.32,1641743.23
2016-12-17,784.47,793.0,782.93,790.99,4418937.47
2016-12-16,777.79,785.06,775.85,784.08,3563603.38
2016-12-15,775.08,780.12,775.08,777.31,2404366.75
2016-12-14,776.16,781.16,771.15,774.5,2763541.43
2016-12-13,778.0,788.87,762.89,779.63,4275048.88
2016-12-12,770.21,785.0,770.21,778.0,5169955.74
2016-12-11,773.71,773.71,761.84,768.32,2779261.55
2016-12-10,770.03,777.77,770.03,773.35,2291986.43
2016-12-09,767.2,772.72,765.0,770.5,2732458.36
2016-12-08,765.01,773.2,762.66,768.08,3555555.05
2016-12-07,756.97,774.92,746.16,767.4,7965566.12
2016-12-06,752.51,758.5,750.88,756.81,3960046.65
2016-12-05,767.84,768.97,744.59,752.55,7432119.1
2016-12-04,764.27,769.99,758.82,767.85,3045714.4
2016-12-03,774.6,774.6,755.98,764.41,4295061.63
2016-12-02,755.43,779.21,755.37,774.01,10098599.97
2016-12-01,740.0,756.0,739.2,754.49,9966197.7
2016-11-30,730.72,743.14,728.98,740.0,3995889.49
2016-11-29,731.99,734.89,728.68,730.66,4091589.55
2016-11-28,725.76,734.99,725.68,731.74,3012659.82
2016-11-27,731.26,736.19,722.51,722.83,2442728.77
2016-11-26,740.42,741.12,720.0,731.99,3341647.32
2016-11-25,736.62,741.12,730.0,740.42,2838940.68
2016-11-24,742.4,744.32,727.61,737.33,4414149.43
2016-11-23,750.4,750.4,730.79,740.0,4091687.43
2016-11-22,739.0,753.91,733.25,747.96,7030683.66
2016-11-21,729.99,740.6,728.08,738.78,5178002.71
2016-11-20,752.04,757.0,711.16,729.79,10181087.49
2016-11-19,753.97,759.99,740.0,753.38,4217587.41
2016-11-18,738.46,759.89,734.5,751.34,4921510.26
2016-11-17,746.3,763.85,735.0,739.99,10760816.71
2016-11-16,711.02,747.49,710.0,744.98,12831301.18
2016-11-15,705.01,720.05,705.01,712.18,5689605.52
2016-11-14,703.97,709.91,698.76,705.01,4121433.86
2016-11-13,703.4,706.47,687.6,703.97,5994772.12
2016-11-12,714.8,716.99,700.1,703.8,4382945.13
2016-11-11,714.87,719.37,712.03,714.8,3278768.94
2016-11-10,724.39,725.0,709.13,714.87,3112144.34
2016-11-09,714.01,743.06,708.5,723.85,11469224.85
2016-11-08,704.78,717.99,703.0,714.01,6460637.84
2016-11-07,712.71,712.71,700.02,707.84,2581469.17
2016-11-06,709.23,721.61,700.01,713.01,4932171.51
2016-11-05,706.83,713.88,700.82,708.39,4199214.57
2016-11-04,696.91,710.9,687.01,708.44,9788092.9
2016-11-03,747.18,753.65,676.0,690.07,19474723.44
2016-11-02,731.41,739.95,723.59,737.89,6133423.06
2016-11-01,701.6,746.55,701.39,734.15,16244648.75
2016-10-31,701.74,709.0,687.6,701.9,6037646.6
2016-10-30,706.03,716.66,696.96,701.74,7872202.15
2016-10-29,692.92,724.0,692.29,719.88,10379135.59
2016-10-28,686.0,695.34,681.08,692.76,6988256.81
2016-10-27,678.7,690.92,676.69,686.0,8653445.54
2016-10-26,659.32,685.84,659.32,678.03,7713750.03
2016-10-25,654.64,670.0,652.6,656.14,3319347.54
2016-10-24,658.0,659.41,654.01,655.03,3700418.96
2016-10-23,670.7,670.88,656.04,657.27,3524901.53
2016-10-22,635.91,672.2,635.06,662.86,6547462.57
2016-10-21,632.39,639.0,632.3,636.15,4519102.75
2016-10-20,630.88,633.61,628.0,632.57,2057690.55
2016-10-19,639.33,644.0,627.84,631.32,5722802.18
2016-10-18,639.94,641.98,632.93,639.33,3830126.91
2016-10-17,644.5,644.5,637.58,639.94,3133729.61
2016-10-16,640.44,645.8,639.82,644.12,1503872.93
2016-10-15,643.37,645.69,637.91,639.6,1394439.94
2016-10-14,637.46,645.4,636.72,641.35,4181094.78
2016-10-13,637.17,644.29,636.38,637.46,3157081.63
2016-10-12,643.17,644.07,636.91,638.03,2394193.22
2016-10-11,619.24,646.86,618.06,643.66,7542981.98
2016-10-10,616.54,620.0,615.91,618.81,1662714.52
2016-10-09,620.76,620.91,614.01,616.56,1699080.19
2016-10-08,620.28,622.87,617.91,620.76,1834402.04
2016-10-07,613.55,621.71,613.0,618.82,2879956.79
2016-10-06,614.05,615.9,612.68,613.55,1878579.12
2016-10-05,611.0,617.28,610.0,614.05,2053376.86
2016-10-04,612.43,614.11,609.63,610.66,2468800.1
2016-10-03,610.03,618.0,608.91,612.43,1985588.51
2016-10-02,614.08,614.21,575.0,610.03,2957626.96
2016-10-01,613.72,616.87,611.44,614.08,1111289.51
2016-09-30,605.04,613.27,603.99,611.0,1384304.6
2016-09-29,604.08,607.96,603.04,604.31,1871126.21
2016-09-28,605.64,605.77,603.07,603.9,1197360.51
2016-09-27,609.53,609.91,602.01,605.0,1895096.2
2016-09-26,600.34,610.1,599.86,609.18,1889910.68
2016-09-25,602.81,603.99,597.3,600.34,872825.73
2016-09-24,603.29,606.0,601.0,602.81,522198.19
2016-09-23,595.95,603.99,595.95,603.28,1153594.16
2016-09-22,597.39,598.7,595.92,596.77,1385943.0
2016-09-21,598.05,600.05,595.01,597.76,3462413.3
2016-09-20,610.0,612.01,607.36,610.82,1634879.32
2016-09-19,612.69,615.05,608.6,609.76,1764443.34
2016-09-18,608.05,616.34,607.18,614.41,1732244.35
2016-09-17,610.01,610.75,604.96,607.82,2162509.03
2016-09-16,611.83,614.22,609.54,610.02,2258446.0
2016-09-15,613.89,617.93,611.0,611.83,2677303.9
2016-09-14,614.27,617.38,612.01,613.89,3615554.58
2016-09-13,611.8,640.0,610.0,613.91,4441138.96
2016-09-12,611.52,615.21,608.01,611.11,2909272.01
2016-09-11,626.37,635.0,595.36,610.51,5738885.3
2016-09-10,626.27,629.65,624.68,628.5,2504761.33
2016-09-09,631.99,632.35,621.24,625.26,2576595.59
2016-09-08,619.19,636.16,617.12,630.69,4882669.51
2016-09-07,615.49,620.0,610.83,618.7,3295847.17
2016-09-06,611.91,617.53,609.7,614.65,1853464.2
2016-09-05,611.73,615.68,603.84,612.67,2940458.32
2016-09-04,608.07,618.65,601.83,615.19,2974229.78
2016-09-03,580.56,615.0,576.04,608.25,5019581.16
2016-09-02,571.76,580.99,570.61,580.56,3096370.31
2016-09-01,577.14,577.98,571.43,572.1,2035075.25
2016-08-31,578.99,579.26,572.02,574.57,1956605.68
2016-08-30,574.77,580.28,574.07,578.98,1814323.79
2016-08-29,575.98,578.1,573.01,574.8,1480648.07
2016-08-28,569.45,574.54,568.18,574.09,842026.64
2016-08-27,578.07,578.99,567.23,568.5,1281486.51
2016-08-26,577.24,579.51,575.06,578.01,1018764.73
2016-08-25,580.76,581.14,574.01,577.24,2046292.32
2016-08-24,583.47,586.91,580.0,580.32,2879722.57
2016-08-23,587.61,590.69,581.1,584.34,2784483.47
2016-08-22,581.91,589.99,581.28,588.79,2663669.55
2016-08-21,580.91,584.27,580.0,580.42,1383542.16
2016-08-20,573.68,582.75,571.25,582.67,1823996.51
2016-08-19,572.15,577.25,570.82,573.06,1635146.13
2016-08-18,571.81,578.75,569.71,572.32,3401150.57
2016-08-17,574.51,578.5,569.0,571.2,2868265.41
2016-08-16,566.47,579.0,564.0,576.0,3498815.89
2016-08-15,569.95,575.75,562.99,565.75,4138951.39
2016-08-14,582.18,583.75,564.0,568.8,4246194.99
2016-08-13,585.6,590.02,582.0,583.2,3733188.93
2016-08-12,591.91,593.0,584.0,584.5,3461025.02
2016-08-11,590.07,599.75,584.59,591.37,8916603.18
2016-08-10,609.0,609.29,584.8,588.49,5792823.93
2016-08-09,604.1,604.1,604.1,604.1,0.0
2016-08-08,604.1,604.1,604.1,604.1,0.0
2016-08-07,604.1,604.1,604.1,604.1,0.0
2016-08-06,604.1,604.1,604.1,604.1,0.0
2016-08-05,604.1,604.1,604.1,604.1,0.0
2016-08-04,604.1,604.1,604.1,604.1,0.0
2016-08-03,604.1,604.1,604.1,604.1,0.0
2016-08-02,611.38,615.29,595.0,604.1,19271472.8
2016-08-01,623.54,627.35,605.01,607.52,18417513.07
2016-07-31,653.9,655.17,622.01,622.02,20060514.24
2016-07-30,659.79,660.46,647.79,654.93,5260336.84
2016-07-29,656.44,660.49,654.54,658.99,6016110.34
2016-07-28,656.93,659.67,652.52,655.51,5745680.12
2016-07-27,653.35,662.78,648.35,655.5,3862181.0
2016-07-26,653.28,657.61,640.56,653.35,12521391.5
2016-07-25,663.6,663.7,646.22,653.0,9365630.22
2016-07-24,655.77,664.15,650.52,661.58,9167017.68
2016-07-23,649.29,657.13,644.97,655.51,6310166.53
2016-07-22,663.65,668.0,639.41,646.72,17801853.36
2016-07-21,665.6,668.0,654.97,664.99,6919560.65
2016-07-20,675.08,676.0,661.0,667.22,8480645.47
2016-07-19,673.19,676.51,665.0,674.93,7027149.75
2016-07-18,683.99,686.74,666.02,674.19,11839820.79
2016-07-17,664.41,689.96,663.61,680.37,13189216.83
2016-07-16,667.49,669.65,659.12,664.97,3813124.89
2016-07-15,660.6,669.95,658.11,666.07,6097859.44
2016-07-14,656.64,667.5,649.89,661.13,12251824.47
2016-07-13,667.31,669.87,655.0,663.0,9859514.35
2016-07-12,648.83,679.9,645.45,675.5,19111887.49
2016-07-11,650.59,662.6,643.4,649.19,9117961.28
2016-07-10,647.02,651.47,636.09,650.59,6433351.46
2016-07-09,661.18,664.0,620.0,650.95,29339084.44
2016-07-08,640.57,666.51,633.75,665.19,20175177.23
2016-07-07,677.01,682.0,610.1,639.07,47917645.14
2016-07-06,669.65,682.9,666.71,676.05,10577227.46
2016-07-05,680.07,681.99,655.3,664.63,11424041.62
2016-07-04,659.93,679.8,644.46,678.85,14350512.47
2016-07-03,702.46,704.2,644.1,664.58,28484236.46
2016-07-02,675.83,706.0,675.0,702.48,19697052.1
2016-07-01,669.5,690.62,668.0,676.32,27490646.94
2016-06-30,641.85,677.0,635.57,673.9,25253376.68
2016-06-29,644.98,646.0,621.58,639.65,19898320.29
2016-06-28,660.98,662.49,631.65,646.48,21613426.3
2016-06-27,623.0,655.14,616.07,648.5,26981271.42
2016-06-26,665.06,667.2,614.33,627.0,28111340.01
2016-06-25,665.63,698.0,640.11,665.47,36456709.88
2016-06-24,627.5,679.99,627.5,660.58,58935978.68
2016-06-23,595.88,639.0,555.56,628.03,71505117.42
2016-06-22,673.2,688.32,594.5,596.04,60098092.08
2016-06-21,694.06,717.0,635.37,676.33,65094682.63
2016-06-20,763.45,767.77,721.0,743.9,34208086.84
2016-06-19,755.86,775.0,739.0,766.64,19448009.07
2016-06-18,748.0,789.78,720.0,758.11,49955978.03
2016-06-17,772.14,780.0,702.01,747.58,71093173.39
2016-06-16,713.99,779.0,702.02,767.5,85472774.28
2016-06-15,681.28,699.4,667.89,694.49,22915622.64
2016-06-14,700.21,700.21,656.51,686.08,44094266.51
2016-06-13,666.39,719.0,658.0,702.68,79644154.53
2016-06-12,611.28,685.0,607.32,668.67,70938943.93
2016-06-11,581.2,599.8,579.99,597.18,11138886.97
2016-06-10,576.3,582.43,572.5,580.0,9211740.0
2016-06-09,578.23,581.56,569.97,577.31,11260865.04
2016-06-08,576.6,585.15,570.62,582.82,10297873.68
2016-06-07,585.95,592.08,561.3,577.0,20679562.05
2016-06-06,575.28,588.6,574.0,585.24,15746050.21
2016-06-05,573.74,586.47,564.64,574.74,16143123.36
2016-06-04,570.0,593.89,560.1,572.58,22296269.63
2016-06-03,539.52,579.94,535.65,569.1,27063957.65
2016-06-02,536.02,544.0,532.37,539.0,8882891.29
2016-06-01,531.04,546.12,523.75,540.4,14548295.83
2016-05-31,535.66,546.5,518.0,530.3,26191720.29
2016-05-30,531.05,548.49,521.11,535.12,17132149.18
2016-05-29,527.0,570.0,512.11,527.11,42845833.84
2016-05-28,472.99,543.0,472.99,531.74,36699632.31
2016-05-27,453.99,482.31,453.97,473.94,27468050.25
2016-05-26,448.85,454.8,446.01,453.63,4227822.23
2016-05-25,445.84,450.51,442.5,448.27,5477044.84
2016-05-24,443.24,447.85,442.39,445.14,3676492.59
2016-05-23,437.78,443.0,436.51,442.97,3249361.06
2016-05-22,440.65,441.0,435.1,437.39,3126573.96
2016-05-21,442.11,442.16,435.3,440.82,2671658.98
2016-05-20,436.23,443.14,435.54,439.76,5731347.42
2016-05-19,453.94,454.71,440.0,440.33,10585275.39
2016-05-18,452.59,457.0,451.53,453.58,3169577.42
2016-05-17,453.02,454.91,451.0,452.45,3318792.3
2016-05-16,457.77,458.95,451.0,454.47,3872479.06
2016-05-15,455.79,460.67,454.31,457.97,2578306.75
2016-05-14,456.25,458.86,454.0,455.68,1632407.75
2016-05-13,455.1,457.5,452.0,456.24,3039656.8
2016-05-12,451.67,456.75,445.91,454.01,7821370.98
2016-05-11,451.84,454.68,450.01,452.23,3552319.62
2016-05-10,461.99,465.0,445.01,448.99,10094223.06
2016-05-09,458.4,465.4,457.8,461.86,6882416.19
2016-05-08,459.04,461.4,456.04,459.82,2726696.77
2016-05-07,461.52,463.05,458.3,460.4,3521390.08
2016-05-06,448.6,466.0,448.0,462.79,12057478.21
2016-05-05,447.25,451.68,445.51,449.01,4769688.63
2016-05-04,450.87,450.98,445.07,447.09,3144071.57
2016-05-03,443.81,452.0,440.1,451.1,5288116.13
2016-05-02,451.82,452.5,436.0,443.98,13113695.89
2016-05-01,447.78,452.99,445.69,450.04,1731702.42
2016-04-30,455.97,455.98,445.01,445.08,4556057.72
2016-04-29,450.6,457.49,445.8,455.41,5849778.8
2016-04-28,444.98,450.83,435.0,450.59,10879874.68
2016-04-27,468.59,470.17,445.98,447.52,17344376.83
2016-04-26,463.89,471.99,462.55,468.07,8516970.39
2016-04-25,463.22,471.58,455.0,466.43,10621657.23
2016-04-24,453.68,464.99,450.18,463.93,10951348.91
2016-04-23,447.8,454.95,445.67,452.52,4463476.35
2016-04-22,452.04,453.15,444.51,447.69,5390348.7
2016-04-21,443.1,454.5,443.04,451.99,7848044.84
2016-04-20,438.35,446.61,436.6,443.56,9231142.71
2016-04-19,430.27,439.0,428.54,437.73,5006605.76
2016-04-18,428.97,430.91,426.52,429.55,2996022.74
2016-04-17,432.32,433.49,426.37,428.8,3609440.88
2016-04-16,431.32,435.67,430.47,431.99,3278147.76
2016-04-15,426.01,432.49,426.01,431.49,6777761.76
2016-04-14,424.71,426.49,424.01,425.81,1680095.38
2016-04-13,426.01,427.68,423.0,424.95,2806050.91
2016-04-12,424.99,430.0,423.7,426.65,6091028.88
2016-04-11,421.43,423.9,418.8,423.01,2677404.81
2016-04-10,418.36,422.9,417.49,420.75,1751917.0
2016-04-09,418.42,418.5,412.0,418.37,2592866.8
2016-04-08,421.34,424.49,415.5,418.24,4128929.83
2016-04-07,422.34,422.86,417.78,421.26,3165022.04
2016-04-06,424.0,424.68,421.69,422.85,2383977.55
2016-04-05,420.01,425.0,419.61,424.53,3052754.53
2016-04-04,420.96,420.99,416.24,420.54,2135151.31
2016-04-03,420.49,421.82,416.0,420.65,1694801.06
2016-04-02,417.55,422.8,417.55,420.31,2500049.61
2016-04-01,416.21,417.6,414.0,416.8,2141873.84
2016-03-31,414.98,418.25,414.12,416.4,2874716.43
2016-03-30,415.21,416.0,408.58,413.5,3668379.7
2016-03-29,424.03,426.41,406.51,415.99,9647239.64
2016-03-28,426.73,427.99,422.38,424.1,3889713.42
2016-03-27,416.71,431.0,415.79,426.57,9494209.46
2016-03-26,416.16,419.4,413.2,416.7,2107456.82
2016-03-25,414.62,417.03,413.03,416.16,1927683.55
2016-03-24,417.32,418.19,414.0,415.65,3162785.67
2016-03-23,417.4,419.72,415.83,417.32,2961271.62
2016-03-22,411.05,418.68,409.88,416.7,4123951.5
2016-03-21,411.0,412.14,406.0,411.44,3148605.66
2016-03-20,409.01,413.2,407.92,411.92,2193113.95
2016-03-19,407.55,412.0,404.0,409.64,3536537.45
2016-03-18,417.96,418.86,403.01,408.71,8506557.28
2016-03-17,417.48,420.6,416.67,418.58,3413997.81
2016-03-16,416.2,418.0,413.96,417.4,2757279.35
2016-03-15,415.99,418.82,412.78,415.41,3942401.39
2016-03-14,412.26,417.99,411.7,415.22,3827523.76
2016-03-13,410.56,416.0,410.31,412.26,3063710.45
2016-03-12,420.22,421.81,406.38,410.99,6961462.83
2016-03-11,416.63,423.6,415.5,420.0,6384525.47
2016-03-10,413.01,418.24,410.68,417.16,5632906.08
2016-03-09,410.35,414.5,407.47,412.83,3617348.63
2016-03-08,413.35,416.0,406.0,411.53,4151750.85
2016-03-07,403.5,415.8,401.51,414.51,5984633.52
2016-03-06,396.63,409.5,392.01,403.93,7522446.21
2016-03-05,408.73,410.14,389.0,397.42,18296978.7
2016-03-04,420.56,423.99,407.5,409.62,8809050.89
2016-03-03,422.49,424.34,416.4,420.97,8014360.53
2016-03-02,434.35,436.45,423.76,424.53,6336030.47
2016-03-01,439.58,442.79,427.26,434.0,8445320.66
2016-02-29,432.51,445.0,430.51,440.0,8667635.41
2016-02-28,434.27,437.89,422.1,434.4,8424284.98
2016-02-27,436.3,438.6,431.81,434.0,4611424.61
2016-02-26,423.61,433.84,419.83,431.47,7022241.63
2016-02-25,427.18,430.0,419.5,425.36,5477626.84
2016-02-24,422.29,427.5,409.69,424.61,9329872.7
2016-02-23,440.7,442.67,416.24,421.6,13676469.01
2016-02-22,437.03,442.5,433.01,440.02,6622738.79
2016-02-21,441.01,451.6,428.01,440.53,18706883.52
2016-02-20,420.59,445.96,420.09,443.01,20119249.28
2016-02-19,421.76,422.54,412.0,419.06,5476183.98
2016-02-18,414.08,426.21,412.51,421.51,10275840.96
2016-02-17,407.62,421.9,405.16,416.09,12116033.12
2016-02-16,401.93,408.77,398.66,407.31,5510537.09
2016-02-15,409.82,412.5,395.23,400.69,11835834.35
2016-02-14,394.57,407.25,393.0,406.5,10965085.77
2016-02-13,382.99,392.08,382.6,389.0,5321608.29
2016-02-12,378.77,383.53,377.04,382.27,3669342.46
2016-02-11,380.77,383.23,372.25,377.47,5325175.79
2016-02-10,373.57,387.0,373.13,380.88,12699885.49
2016-02-09,370.31,377.96,370.04,373.97,3318839.43
2016-02-08,373.16,377.0,369.01,370.0,6125363.42
2016-02-07,374.48,377.8,369.17,372.32,4784482.22
